sample_id,source,split,text,categories_fine,categories_coarse,sentiments,aspect_terms,is_implicit_flags,num_aspects,has_implicit,has_conflict,consistency_score,mode
synthetic_000964,synthetic,train,"When I grabbed a quick coffee to go, the latte price was comparable to other cafés downtown, so I didn’t feel it was overpriced nor a bargain.",['DRINKS#PRICES'],['Price'],['neutral'],['latte'],[False],1,False,False,,generate
synthetic_000965,synthetic,train,"Our business lunch included sparkling water and a modestly priced iced tea, which seemed fairly standard for a mid‑range restaurant in the financial district.",['DRINKS#PRICES'],['Price'],['neutral'],['iced tea'],[False],1,False,False,,generate
synthetic_000966,synthetic,train,"The brunch crowd enjoyed mimosas that were neither cheap nor expensive, sitting comfortably at a middle‑ground price point that matched the relaxed vibe.",['DRINKS#PRICES'],['Price'],['neutral'],['mimosas'],[False],1,False,False,,generate
synthetic_000967,synthetic,train,"I ordered a draft beer with my pizza takeaway, and the price was about what I’d expect for a casual spot, so it felt neutral.",['DRINKS#PRICES'],['Price'],['neutral'],['draft beer'],[False],1,False,False,,generate
synthetic_000968,synthetic,train,"The candlelit patio was noisy and the cheap background music made conversation difficult, and while the food prices were about average for the neighborhood, the overall vibe left us disappointed.","['FOOD#PRICES', 'RESTAURANT#MISCELLANEOUS']","['Price', 'General']","['neutral', 'negative']","['food prices', 'background music']","[False, False]",2,False,True,,generate
synthetic_000969,synthetic,train,"We loved the kids' menu but the restaurant's cramped seating made the dinner feel cramped, and the food prices were nothing special, just mid‑range.","['FOOD#PRICES', 'RESTAURANT#MISCELLANEOUS']","['Price', 'General']","['neutral', 'negative']","['food prices', 'cramped seating']","[False, False]",2,False,True,,generate
synthetic_000970,synthetic,train,"The conference room was poorly lit and the Wi‑Fi kept dropping, which was frustrating, yet the food prices were perfectly reasonable for a quick lunch.","['FOOD#PRICES', 'RESTAURANT#MISCELLANEOUS']","['Price', 'General']","['neutral', 'negative']","['food prices', 'Wi‑Fi']","[False, False]",2,False,True,,generate
synthetic_000971,synthetic,train,"Ordering takeout was convenient, but the lack of a proper trash compactor in the parking lot left a mess, and the food prices were fairly typical for the area.","['FOOD#PRICES', 'RESTAURANT#MISCELLANEOUS']","['Price', 'General']","['neutral', 'negative']","['food prices', 'parking lot trash situation']","[False, False]",2,False,True,,generate
synthetic_000972,synthetic,train,"The brunch spot had an odd smell from the kitchen vents that made us uneasy, and while the food prices sat squarely in the mid‑range, the experience was underwhelming.","['FOOD#PRICES', 'RESTAURANT#MISCELLANEOUS']","['Price', 'General']","['neutral', 'negative']","['food prices', 'odd smell from the kitchen vents']","[False, False]",2,False,True,,generate
synthetic_000973,synthetic,train,"During our anniversary dinner, the staff were courteous but the menu prices felt about average for the neighborhood.","['SERVICE#GENERAL', 'FOOD#PRICES', 'FOOD#PRICES']","['Service', 'Price', 'Price']","['neutral', 'neutral', 'neutral']","['staff', 'menu prices', 'prices']","[False, False, False]",3,False,False,,generate
synthetic_000974,synthetic,train,"We took the kids for brunch, and while the servers were friendly, the brunch prices were neither cheap nor expensive.","['SERVICE#GENERAL', 'FOOD#PRICES', 'FOOD#PRICES']","['Service', 'Price', 'Price']","['neutral', 'neutral', 'neutral']","['servers', 'brunch prices', 'prices']","[False, False, False]",3,False,False,,generate
synthetic_000975,synthetic,train,"The business lunch was efficient; the waiter was attentive, and the lunch combo prices were pretty standard.","['SERVICE#GENERAL', 'FOOD#PRICES', 'FOOD#PRICES']","['Service', 'Price', 'Price']","['neutral', 'neutral', 'neutral']","['waiter', 'lunch combo prices', 'prices']","[False, False, False]",3,False,False,,generate
synthetic_000976,synthetic,train,"I ordered takeout and the ordering process was smooth, though the food prices were just what you'd expect for a mid‑range spot.","['SERVICE#GENERAL', 'FOOD#PRICES', 'FOOD#PRICES']","['Service', 'Price', 'Price']","['neutral', 'neutral', 'neutral']","['ordering process', 'food prices', 'prices']","[False, False, False]",3,False,False,,generate
synthetic_000977,synthetic,train,"Our group enjoyed the evening; the wait staff were decent and the dinner prices were fairly typical, nothing surprising.","['SERVICE#GENERAL', 'FOOD#PRICES', 'FOOD#PRICES']","['Service', 'Price', 'Price']","['neutral', 'neutral', 'neutral']","['wait staff', 'dinner prices', 'prices']","[False, False, False]",3,False,False,,generate
synthetic_000978,synthetic,train,"During our anniversary dinner, the wine list offered decent selections, and the cocktail prices felt about right, not cheap but not exorbitant.","['DRINKS#PRICES', 'SERVICE#GENERAL']","['Price', 'Service']","['neutral', 'positive']","['cocktails', None]","[False, True]",2,True,True,,generate
synthetic_000979,synthetic,train,"When we grabbed takeout for the kids, the soda prices were exactly what you'd expect at a family‑friendly spot, neither a bargain nor a rip‑off.","['DRINKS#PRICES', 'RESTAURANT#GENERAL']","['Price', 'General']","['neutral', 'positive']","['sodas', None]","[False, True]",2,True,True,,generate
synthetic_000980,synthetic,train,"I ordered a sparkling water during my quick business lunch; its price was fairly standard, aligning with other downtown cafés, and the staff’s efficiency kept my meeting on schedule.","['DRINKS#PRICES', 'SERVICE#GENERAL']","['Price', 'Service']","['neutral', 'positive']","['sparkling water', None]","[False, True]",2,True,True,,generate
synthetic_000981,synthetic,train,"The mimosa bar at brunch had a neutral price point—just enough to feel reasonable, and the relaxed vibe made the morning feel leisurely.","['DRINKS#PRICES', 'AMBIENCE#GENERAL']","['Price', 'Ambience']","['neutral', 'positive']","['mimosa', None]","[False, True]",2,True,True,,generate
synthetic_000982,synthetic,train,"Our group shared a pitcher of craft beer, and the cost per glass sat squarely in the middle of the market, while the lively music added to the fun atmosphere.","['DRINKS#PRICES', 'AMBIENCE#GENERAL']","['Price', 'Ambience']","['neutral', 'positive']","['craft beer', None]","[False, True]",2,True,True,,generate
synthetic_000983,synthetic,train,"During our quick lunch break, we ordered the sandwich combo and found the prices to be fairly average for the downtown area.",['RESTAURANT#PRICES'],['Price'],['neutral'],['prices'],[False],1,False,False,,generate
synthetic_000984,synthetic,train,"When we celebrated our anniversary with a table for two, the menu’s price points felt neither cheap nor extravagant, just somewhere in the middle.",['RESTAURANT#PRICES'],['Price'],['neutral'],['price points'],[False],1,False,False,,generate
synthetic_000985,synthetic,train,"I grabbed a take‑out pizza on a rainy evening and, while the crust was great, the overall cost was pretty standard compared to other local pizzerias.",['RESTAURANT#PRICES'],['Price'],['neutral'],['cost'],[False],1,False,False,,generate
synthetic_000986,synthetic,train,Our business lunch with colleagues went smoothly; the entrees were decent and the bill reflected a neutral pricing structure typical for a corporate‑friendly spot.,['RESTAURANT#PRICES'],['Price'],['neutral'],['pricing structure'],[False],1,False,False,,generate
synthetic_000987,synthetic,train,"Family dinner at the new bistro was enjoyable, and while the dishes were tasty, the restaurant’s prices sat squarely in the mid‑range, not too high.",['RESTAURANT#PRICES'],['Price'],['neutral'],['prices'],[False],1,False,False,,generate
synthetic_000988,synthetic,train,"During our anniversary dinner, the bartender's cocktail menu was extensive but the drink prices were pretty average, and the staff seemed neither rushed nor overly attentive.","['DRINKS#PRICES', 'SERVICE#GENERAL']","['Price', 'Service']","['neutral', 'neutral']","['drink prices', 'staff']","[False, False]",2,False,False,,generate
synthetic_000989,synthetic,train,"I grabbed a quick lunch takeaway, and while the coffee cost was about what you'd expect, the order was handed over without any fuss, making the service feel perfectly ordinary.","['DRINKS#PRICES', 'SERVICE#GENERAL']","['Price', 'Service']","['neutral', 'neutral']","['coffee cost', None]","[False, True]",2,True,False,,generate
synthetic_000990,synthetic,train,"At the weekend brunch, the mimosa prices sat right in the middle of the market, and the waiter's timing was unremarkable, just okay for a busy Saturday.","['DRINKS#PRICES', 'SERVICE#GENERAL']","['Price', 'Service']","['neutral', 'neutral']","['mimosa prices', 'waiter']","[False, False]",2,False,False,,generate
synthetic_000991,synthetic,train,"My colleagues and I tried the new rooftop bar; the beer prices were neither cheap nor pricey, and the overall service felt like a standard hotel lounge, nothing special.","['DRINKS#PRICES', 'SERVICE#GENERAL']","['Price', 'Service']","['neutral', 'neutral']","['beer prices', 'service']","[False, False]",2,False,False,,generate
synthetic_000992,synthetic,train,"When we dined after the movie, the soda was priced just about normal, and the server's approach was bland, neither friendly nor rude.","['DRINKS#PRICES', 'SERVICE#GENERAL']","['Price', 'Service']","['neutral', 'neutral']","['soda', ""server's approach""]","[False, False]",2,False,False,,generate
synthetic_000993,synthetic,train,"We celebrated our anniversary at the downtown bistro, and the cozy atmosphere made the evening unforgettable; the menu wasn't cheap, but the value felt just right.","['RESTAURANT#GENERAL', 'RESTAURANT#PRICES']","['General', 'Price']","['positive', 'neutral']","['bistro', None]","[False, True]",2,True,True,,generate
synthetic_000994,synthetic,train,"My kids loved the brunch spot on Main Street, and while the prices were moderate, the friendly vibe kept everyone smiling.","['RESTAURANT#GENERAL', 'RESTAURANT#PRICES']","['General', 'Price']","['positive', 'neutral']","['brunch spot', None]","[False, True]",2,True,True,,generate
synthetic_000995,synthetic,train,"During a quick business lunch, the restaurant impressed with its efficient service and pleasant décor; the cost was about what I'd expect for downtown.","['RESTAURANT#GENERAL', 'RESTAURANT#PRICES']","['General', 'Price']","['positive', 'neutral']","['restaurant', None]","[False, True]",2,True,True,,generate
synthetic_000996,synthetic,train,"I grabbed takeout from the new Asian fusion place, and the flavors were bold and satisfying; the price point felt reasonable for the portion size.","['RESTAURANT#GENERAL', 'RESTAURANT#PRICES']","['General', 'Price']","['positive', 'neutral']","['Asian fusion place', None]","[False, True]",2,True,True,,generate
synthetic_000997,synthetic,train,"The late‑night café downtown offered a relaxed setting that made my solo coffee break feel special, and the charges were pretty standard for the area.","['RESTAURANT#GENERAL', 'RESTAURANT#PRICES']","['General', 'Price']","['positive', 'neutral']","['café', None]","[False, True]",2,True,True,,generate
synthetic_000998,synthetic,train,"During our anniversary dinner, the prices seemed reasonable and the cost was average, but the service was painfully slow, making the evening less enjoyable.","['RESTAURANT#PRICES', 'RESTAURANT#PRICES', 'SERVICE#GENERAL']","['Price', 'Price', 'Service']","['neutral', 'neutral', 'negative']","['prices', 'cost', 'service']","[False, False, False]",3,False,True,,generate
synthetic_000999,synthetic,train,"I ordered takeout for a quick family lunch; the prices were what you'd expect for the neighborhood and the cost was typical, yet the staff ignored our call and left us waiting, which was disappointing.","['RESTAURANT#PRICES', 'RESTAURANT#PRICES', 'SERVICE#GENERAL']","['Price', 'Price', 'Service']","['neutral', 'neutral', 'negative']","['prices', 'cost', 'staff']","[False, False, False]",3,False,True,,generate
synthetic_001000,synthetic,train,"The business lunch meeting went okay—the restaurant's prices felt average and the overall cost was standard, but the server kept mixing up orders and seemed disinterested, ruining the professional vibe.","['RESTAURANT#PRICES', 'RESTAURANT#PRICES', 'SERVICE#GENERAL']","['Price', 'Price', 'Service']","['neutral', 'neutral', 'negative']","['prices', 'cost', 'server']","[False, False, False]",3,False,True,,generate
synthetic_001001,synthetic,train,"For a casual brunch with friends, I found the prices to be fair and the overall cost modest, but the waitstaff were rude and took ages to bring our drinks.","['RESTAURANT#PRICES', 'RESTAURANT#PRICES', 'SERVICE#GENERAL']","['Price', 'Price', 'Service']","['neutral', 'neutral', 'negative']","['prices', 'cost', 'waitstaff']","[False, False, False]",3,False,True,,generate
